Onglo,Dosi,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Cunning, Emotional, Stubborn"
Ongluda,Dosi,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Cunning, Emotional, Unscrupulous"
Ookathirdg,Rigelian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Eidetic Memory, Spiritual"
Oraye Jeer,Bajoran,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Aggressive, Resolve, Unruly"
Orf,Benzite,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Resilient, Teamwork"
Orra Kayal,Cardassian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Eidetic Memory, Resolve, Teamwork"
Orvam,Lethean,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Eidetic Memory, Stubborn, Telepathic"
Ory,Dosi,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Aggressive, Emotional, Unscrupulous"
Otoite Azprad,Betazoid,Fed,Engineering,Warp Core Engineer,Very Rare,None,,Telepathic
Oyola,Orion,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Peaceful, Seductive"
Parnel,Trill,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Congenial, Emotional"
Penni Antonia Seeman,Human,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Congenial, Founders of the Federation, Unscrupulous"
Pethon,Karemma,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Cunning, Honorable, Tactful"
Phenrousi,Krenim,Fed,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,0,"Efficient, Logical, Perfectionist, Stubborn, Unscrupulous"
Phumkeni,Krenim,Fed,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,0,"Cunning, Efficient, Logical, Perfectionist, Unscrupulous"
Pianiz,Benzite,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Efficient, Logical"
Pneet,Tellarite,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Honorable, Stubborn"
Poklamsal,Karemma,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Cunning, Honorable, Tactful"
Potdil,Tellarite,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Stubborn"
Prarebera,Ferengi,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Congenial, Cunning"
Puele,Benzite,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Efficient, Stubborn"
R'Meiss,Caitian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Emotional, Unruly"
R'Moit,Ferasan,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Aggressive, Resolve, Telepathic"
Rall Atesre,Bolian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Emotional, Unruly"
Ransa,Ferengi,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Cunning, Unscrupulous"
Rimar Izplis,Betazoid,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Peaceful, Telepathic"
Roru,Wadi,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Congenial, Emotional, Tactful"
Rouyowch,Deltan,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Seductive, Tactful, Telepathic"
Rrllall,Ferasan,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Aggressive, Emotional, Resolve"
Rrsa,Caitian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Aggressive, Emotional"
Rurian,Orion,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Emotional, Seductive, Unscrupulous"
Rwuvata Bariddra,Betazoid,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Seductive, Telepathic"
Ryin,Gorn,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Cold Blooded, Honorable, Resilient"
S'ewore,Caitian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Aggressive, Unruly"
S'Mollett,Ferasan,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Resolve, Telepathic, Unruly"
S'Mollett,Ferasan,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Resolve, Telepathic, Unruly"
S'tokk,Caitian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,Aggressive
Saja Pa'Dar,Cardassian,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Congenial, Eidetic Memory, Resolve"
Salop,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Founders of the Federation, Logical, Tactful, Telepathic"
Samah,Gorn,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Aggressive, Cold Blooded, Resilient"
Sanguk,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Founders of the Federation, Logical, Stubborn, Telepathic"
Saro Kughussol,Cardassian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Emotional, Resolve, Unscrupulous"
Sarra Pevok,Cardassian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Eidetic Memory, Emotional, Resolve"
Satel Cordel,Cardassian,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Eidetic Memory, Resolve, Teamwork"
Sh'eiss,Ferasan,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Aggressive, Resolve, Unruly"
Sh'lez,Kobali,Fed,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,148,"Resolve, Spiritual, Stubborn, Tactful, Unscrupulous"
Sh'ol,Caitian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Emotional, Unruly"
Sh'otte,Caitian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,Aggressive
Shayna Arnette Hostin,Human,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Peaceful, Teamwork"
She'nod Vyhr,Andorian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Emotional, Founders of the Federation, Honorable"
Shettia,Kobali,Fed,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,148,"Congenial, Resolve, Spiritual, Stubborn, Unscrupulous"
Shinusleel,Orion,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Seductive, Tactful, Unscrupulous"
Shyy Ilymed,Bajoran,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Emotional, Resolve, Spiritual"
Si'thit Eravri,Bolian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Congenial, Honorable"
Si'zil Glehd,Bolian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Emotional, Unruly"
Siamour,Deltan,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Seductive, Teamwork, Telepathic"
Sihisane Udplil,Betazoid,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Congenial, Telepathic"
Siwoetayer,Deltan,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Peaceful, Seductive, Telepathic"
Sluge,Saurian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Cold Blooded, Resilient, Stubborn"
Sraasath,Gorn,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Cold Blooded, Resilient, Unscrupulous"
Sreusiu,Krenim,KDF,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,253,"Logical, Resolve, Stubborn, Tactful, Unscrupulous"
Steahowers,Rigelian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,Spiritual
Stearo,Deltan,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Congenial, Seductive, Telepathic"
Sthart,Gorn,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Cold Blooded, Eidetic Memory, Logical, Resolve"
Strautps,Krenim,KDF,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,0,"Aggressive, Cunning, Logical, Perfectionist, Unscrupulous"
Stresoups,Krenim,Fed,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,253,"Aggressive, Logical, Resolve, Tactful, Unscrupulous"
Stronpil,Krenim,KDF,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,0,"Cunning, Efficient, Logical, Perfectionist, Unscrupulous"
Stroseu,Krenim,KDF,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,0,"Efficient, Logical, Perfectionist, Stubborn, Unscrupulous"
Surel,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Eidetic Memory, Founders of the Federation, Logical"
Surjak Tulen,Cardassian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Eidetic Memory, Resolve, Teamwork"
Surlidu,Wadi,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Congenial, Emotional, Seductive"
Surtol,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Logical, Peaceful, Telepathic"
Sylla Jhohr,Aenar,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Peaceful, Tactful, Telepathic"
Sylla Kers,Andorian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Founders of the Federation, Honorable, Spiritual"
Syn'sizia,Kobali,Fed,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,148,"Congenial, Emotional, Resolve, Spiritual, Unscrupulous"
T'Ghor,Klingon,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Aggressive, Honorable, Resilient"
T'it,Gorn,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Cold Blooded, Eidetic Memory, Logical"
T'Per,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Logical, Telepathic"
T'Pil,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Eidetic Memory, Founders of the Federation, Logical"
T'Raari,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Logical, Teamwork, Telepathic"
T'Rar,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Logical, Tactful, Telepathic"
T'Shamaat,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Logical, Stubborn, Telepathic"
Taahliz,Tellarite,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Aggressive, Founders of the Federation, Stubborn"
Taja Zok,Cardassian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Congenial, Eidetic Memory, Resolve"
Talrol,Krenim,KDF,Engineering,Warp Core Engineer,Very Rare,R&D: Engineering,0,"Aggressive, Efficient, Logical, Perfectionist, Unscrupulous"
Taro Jenro,Cardassian,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Eidetic Memory, Resolve, Unscrupulous"
Taululu,Paradan,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Efficient, Logical, Unscrupulous"
Tauratan,Paradan,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Efficient, Emotional, Unscrupulous"
Tauta,Paradan,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Efficient, Emotional, Logical"
Tebba,Tellarite,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Stubborn, Tactful"
Tefek,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Logical, Telepathic"
Teran,Benzite,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Efficient, Logical"
Terbetuc,Benzite,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Efficient, Resilient"
Than G'viv,Andorian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Aggressive, Founders of the Federation, Honorable, Tactful"
Tharal Enlaryv,Andorian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Emotional, Founders of the Federation, Honorable"
Thas Jhohr,Andorian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Founders of the Federation, Honorable, Spiritual"
Theran Evesi,Aenar,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Honorable, Peaceful, Telepathic"
Thufoud,Rigelian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Spiritual, Telepathic"
Thyl Ijheti,Andorian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Aggressive, Emotional, Founders of the Federation"
Tichi,Saurian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Cold Blooded, Efficient, Resilient"
Tiheth,Romulan,KDF,Engineering,Warp Core Engineer,Very Rare,None,250,"Cunning, Emotional, Stubborn, Unscrupulous"
Tissyn Onzazav,Aenar,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Honorable, Peaceful, Telepathic"
Tosbopub,Benzite,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Efficient, Honorable"
Tostoo,Benzite,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Efficient, Resilient"
Tren,Gorn,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Cold Blooded, Efficient, Resilient, Stubborn"
Troheth,Gorn,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Aggressive, Cold Blooded, Resilient"
Trohn Thuyrok,Bajoran,Fed,Engineering,Warp Core Engineer,Very Rare,None,,Spiritual
Tulin Kel,Cardassian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Eidetic Memory, Resolve, Unscrupulous"
Tunkad,Benzite,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Efficient, Resilient"
Tynep Aldodev,Andorian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Founders of the Federation, Honorable, Teamwork"
Ureeyi Fywneg,Bajoran,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Efficient, Resolve, Spiritual"
Ushdu,Ferengi,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Cunning, Stubborn"
Ushpee,Ferengi,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Cunning, Unscrupulous"
Usondi,Orion,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Cunning, Tactful, Unscrupulous"
Utel Mussol,Cardassian,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Aggressive, Emotional, Resolve"
V'zil Drihn,Bolian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,Congenial
Vaasal Yeela,Bajoran,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Emotional, Resolve, Spiritual"
Varoris,Vulcan,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Logical, Peaceful, Telepathic"
Voahon,Nausicaan,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Aggressive, Unruly"
Voda,Tellarite,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Stubborn"
Vrosj,Tellarite,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Founders of the Federation, Stubborn, Tactful"
Widana,Wadi,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Congenial, Logical, Tactful"
Winga,Nausicaan,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Aggressive, Unscrupulous"
Wirej,Rigelian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Spiritual, Tactful"
Xidoth,Orion,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Cunning, Logical"
Yadran,Trill,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Teamwork, Telepathic"
Yiplea,Trill,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Congenial, Emotional"
Ymazu Kuryt,Bajoran,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Efficient, Emotional, Resolve"
Yrry Jod,Bajoran,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Efficient, Emotional, Resolve"
Yulin Zok,Cardassian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Congenial, Emotional, Resolve"
Zaxetita Gosandra,Betazoid,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Seductive, Telepathic"
Zeibo,Trill,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,Teamwork
Zemak Entan,Cardassian,KDF,Engineering,Warp Core Engineer,Very Rare,None,,"Emotional, Resolve, Unscrupulous"
Zesjha Yjhiti,Andorian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Aggressive, Founders of the Federation, Honorable, Tactful"
Zirlal,Orion,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Congenial, Cunning"
Zly,Dosi,KDF,Engineering,Warp Core Engineer,Very Rare,None,251,"Cunning, Emotional, Stubborn"
Zole,Trill,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Congenial, Telepathic"
Zoozoy,Rigelian,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Spiritual, Unscrupulous"
Zungoe,Rigelian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Spiritual, Telepathic"
Zykeawoo,Deltan,Fed,Engineering,Warp Core Engineer,Very Rare,None,,"Congenial, Seductive, Telepathic"
Zyssyn K'jhyph,Andorian,Fed,Engineering,Warp Core Engineer,Very Rare,None,251,"Emotional, Founders of the Federation, Honorable"
Abaz,Saurian,Fed,Science,Warp Theorist,Very Rare,None,,"Cold Blooded, Cunning, Resilient"
Adam Ortiz Ruiz,Human,Fed,Science,Warp Theorist,Ultra Rare,None,254,"Emotional, Founders of the Federation, Resolve, Tactful, Teamwork"
Ahubpor,Klingon,KDF,Science,Warp Theorist,Very Rare,None,255,"Aggressive, Honorable, Resilient, Stubborn"
Ajyry,Dosi,KDF,Science,Warp Theorist,Very Rare,None,,"Cunning, Emotional, Stubborn"
Alezbra Zori,Bolian,Fed,Science,Warp Theorist,Very Rare,None,,"Emotional, Unruly"
Alyre Josad,Betazoid,Fed,Science,Warp Theorist,Very Rare,None,,"Seductive, Telepathic"
Binim T'phiv,Andorian,Fed,Science,Warp Theorist,Very Rare,None,255,"Aggressive, Emotional, Founders of the Federation"
Bit Irihro,Bolian,Fed,Science,Warp Theorist,Very Rare,None,,"Emotional, Unruly"
Blabi,Nausicaan,KDF,Science,Warp Theorist,Very Rare,None,255,"Aggressive, Unruly, Unscrupulous"
Bofti,Benzite,Fed,Science,Warp Theorist,Very Rare,None,,"Efficient, Resilient"
Borron,Trill,Fed,Science,Warp Theorist,Very Rare,None,,Teamwork
Bu'rak,Klingon,KDF,Science,Warp Theorist,Very Rare,None,,"Aggressive, Honorable, Resilient"
Byd'pyn Athlyp,Andorian,Fed,Science,Warp Theorist,Very Rare,None,255,"Emotional, Founders of the Federation, Honorable"
Byyncol Turool,Bajoran,Fed,Science,Warp Theorist,Very Rare,None,255,"Emotional, Resolve, Tactful"
Callaal Ezeez,Bajoran,Fed,Science,Warp Theorist,Very Rare,None,,"Emotional, Resolve, Spiritual"
Carlo Michel Meagher,Human,Fed,Science,Warp Theorist,Very Rare,None,255,"Congenial, Founders of the Federation, Unscrupulous"
Catan,Paradan,Fed,Science,Warp Theorist,Very Rare,None,255,"Efficient, Emotional, Logical"
Caudan,Paradan,Fed,Science,Warp Theorist,Very Rare,None,255,"Efficient, Emotional, Unscrupulous"
Ch'Duk,Klingon,KDF,Science,Warp Theorist,Very Rare,None,255,"Honorable, Resilient, Resolve, Spiritual, Teamwork"
Cheivi,Deltan,Fed,Science,Warp Theorist,Very Rare,None,,"Peaceful, Seductive, Telepathic"
Chevezir,Lethean,KDF,Science,Warp Theorist,Very Rare,None,,"Emotional, Stubborn, Telepathic"
Chochol,Wadi,KDF,Science,Warp Theorist,Very Rare,None,255,"Congenial, Logical, Tactful"
Cirowzei,Deltan,Fed,Science,Warp Theorist,Very Rare,None,,"Seductive, Tactful, Telepathic"
Cones,Tellarite,Fed,Science,Warp Theorist,Very Rare,None,,"Founders of the Federation, Stubborn, Unscrupulous"
Cotta,Romulan,Rom,Science,Warp Theorist,Very Rare,None,255,"Congenial, Cunning, Efficient, Emotional"
Cudun,Paradan,Fed,Science,Warp Theorist,Very Rare,None,255,"Efficient, Emotional, Logical"
Dannoh,Saurian,Fed,Science,Warp Theorist,Very Rare,None,,"Cold Blooded, Resilient, Stubborn"
Datel Otek,Cardassian,Fed,Science,Warp Theorist,Very Rare,None,255,"Eidetic Memory, Emotional, Resolve"
Defadana Sitoz,Betazoid,Fed,Science,Warp Theorist,Very Rare,None,,"Emotional, Telepathic"
Deim,Deltan,Fed,Science,Warp Theorist,Very Rare,None,,"Seductive, Tactful, Telepathic"
Deitbiz Tkeda,Betazoid,Fed,Science,Warp Theorist,Very Rare,None,,"Peaceful, Telepathic"
Dejar Jain,Cardassian,KDF,Science,Warp Theorist,Very Rare,None,255,"Eidetic Memory, Resolve, Teamwork"
Dejar Pa'Dar,Cardassian,Fed,Science,Warp Theorist,Very Rare,None,255,"Eidetic Memory, Resolve, Teamwork"
Dely Tooteil,Bajoran,Fed,Science,Warp Theorist,Very Rare,None,255,"Honorable, Resolve, Spiritual"
Denisse Libbie Cummisky,Human,Fed,Science,Warp Theorist,Very Rare,None,255,"Congenial, Founders of the Federation, Unscrupulous"
Dera,Vorta,Fed,Science,Warp Theorist,Very Rare,None,255,"Cunning, Peaceful, Tactful, Telekinesis"
Dexter Frank Schnoke,Human,Fed,Science,Warp Theorist,Very Rare,None,255,"Emotional, Founders of the Federation, Teamwork"
Dgoahealir,Deltan,Fed,Science,Warp Theorist,Very Rare,None,,"Seductive, Teamwork, Telepathic"
Dgoyveax,Rigelian,Fed,Science,Warp Theorist,Very Rare,None,,Spiritual
Dintha Izrep,Andorian,Fed,Science,Warp Theorist,Very Rare,None,,"Founders of the Federation, Honorable, Spiritual"
Dloropuru,Ferengi,Fed,Science,Warp Theorist,Very Rare,None,,"Cunning, Unscrupulous"
Dlucu,Saurian,Fed,Science,Warp Theorist,Very Rare,None,,"Cold Blooded, Cunning, Resilient"
Doluet,Benzite,Fed,Science,Warp Theorist,Very Rare,None,255,"Efficient, Honorable"
Dossal Ejhleb,Andorian,Fed,Science,Warp Theorist,Very Rare,None,255,"Emotional, Founders of the Federation, Honorable"
Drasetira,Ferengi,Fed,Science,Warp Theorist,Very Rare,None,,"Cunning, Stubborn"
Drolubora,Ferengi,Fed,Science,Warp Theorist,Very Rare,None,,"Cunning, Unscrupulous"
Druxim,Nausicaan,KDF,Science,Warp Theorist,Very Rare,None,,"Aggressive, Unruly"
Duslir,Orion,KDF,Science,Warp Theorist,Very Rare,None,255,"Cunning, Teamwork, Unscrupulous"
Eilas,Vorta,KDF,Science,Warp Theorist,Very Rare,None,,"Efficient, Tactful, Telekinesis"
Etkla Grih,Betazoid,Fed,Science,Warp Theorist,Very Rare,None,,"Teamwork, Telepathic"
F'eaa,Ferasan,KDF,Science,Warp Theorist,Very Rare,None,255,"Aggressive, Resolve, Unruly"
F'iikk,Ferasan,KDF,Science,Warp Theorist,Very Rare,None,255,"Aggressive, Resolve, Unruly"
F'isi,Ferasan,KDF,Science,Warp Theorist,Very Rare,None,255,"Emotional, Resolve, Telepathic"
Fepi,Lethean,KDF,Science,Warp Theorist,Very Rare,None,,"Telepathic, Unruly"
Finofilow,Wadi,KDF,Science,Warp Theorist,Very Rare,None,,"Congenial, Logical, Tactful"
Fole,Caitian,Fed,Science,Warp Theorist,Very Rare,None,,"Aggressive, Honorable"
Fole,Caitian,Fed,Science,Warp Theorist,Very Rare,None,,"Emotional, Honorable"
Fole,Caitian,Fed,Science,Warp Theorist,Very Rare,None,,"Aggressive, Unruly"
Fole,Caitian,Fed,Science,Warp Theorist,Very Rare,None,,"Emotional, Unruly"
Fothaz,Orion,KDF,Science,Warp Theorist,Very Rare,None,,"Cunning, Logical"
Foyo,Benzite,Fed,Science,Warp Theorist,Very Rare,None,,"Resilient, Teamwork"
Freida Sherell Uhde,Human,Fed,Science,Warp Theorist,Very Rare,None,255,"Aggressive, Founders of the Federation, Stubborn"
G'rarar,Kobali,KDF,Science,Warp Theorist,Very Rare,R&D: Engineering,148,"Congenial, Resolve, Spiritual, Tactful, Unscrupulous"
Gaat,Tellarite,Fed,Science,Warp Theorist,Very Rare,None,,"Founders of the Federation, Stubborn, Unscrupulous"
Gengid,Ferengi,Fed,Science,Warp Theorist,Very Rare,None,,"Congenial, Unscrupulous"
Gesprol,Krenim,KDF,Science,Warp Theorist,Very Rare,R&D: Engineering,0,"Aggressive, Cunning, Logical, Perfectionist, Unscrupulous"
Gestianast,Kobali,KDF,Science,Warp Theorist,Very Rare,R&D: Engineering,148,"Emotional, Resolve, Spiritual, Tactful, Unscrupulous"
Getar,Kobali,Fed,Science,Warp Theorist,Very Rare,R&D: Engineering,148,"Resolve, Spiritual, Stubborn, Tactful, Unscrupulous"
Geziazat,Kobali,Fed,Science,Warp Theorist,Very Rare,R&D: Engineering,148,"Congenial, Resolve, Spiritual, Tactful, Unscrupulous"
Girshi,Deltan,Fed,Science,Warp Theorist,Very Rare,None,,"Peaceful, Seductive, Telepathic"
Graz,Tellarite,Fed,Science,Warp Theorist,Very Rare,None,255,"Emotional, Founders of the Federation, Resolve, Stubborn"
Groek,Ferengi,Fed,Science,Warp Theorist,Very Rare,None,,"Cunning, Stubborn"
Gumf,Orion,KDF,Science,Warp Theorist,Very Rare,None,255,"Congenial, Cunning"
H'Liri,Ferasan,KDF,Science,Warp Theorist,Very Rare,None,,"Resolve, Telepathic, Unruly"
H'Ra,Ferasan,KDF,Science,Warp Theorist,Very Rare,None,,"Aggressive, Resolve, Stubborn"
H'thon Glohn,Bolian,Fed,Science,Warp Theorist,Very Rare,None,255,"Congenial, Honorable"
Han Zara,Bolian,Fed,Science,Warp Theorist,Very Rare,None,,"Congenial, Stubborn"
Hanthi,Karemma,Fed,Science,Warp Theorist,Very Rare,None,255,"Cunning, Tactful, Teamwork"
Harrison Elden Wiggs,Human,Fed,Science,Warp Theorist,Very Rare,None,255,"Aggressive, Founders of the Federation, Stubborn"
Hasut Shylon,Bajoran,Fed,Science,Warp Theorist,Very Rare,None,,"Aggressive, Resolve, Unruly"
Hector Mauricio Flores,Human,KDF,Science,Warp Theorist,Ultra Rare,None,254,"Emotional, Founders of the Federation, Resolve, Tactful, Teamwork"
Hell Ellol,Bolian,Fed,Science,Warp Theorist,Very Rare,None,,Congenial
Hemgit,Benzite,Fed,Science,Warp Theorist,Very Rare,None,,"Resilient, Stubborn"
Hin,Rigelian,Fed,Science,Warp Theorist,Very Rare,None,,"Spiritual, Tactful"
Hiram Luther Swanke,Human,Fed,Science,Warp Theorist,Very Rare,None,255,"Founders of the Federation, Tactful, Teamwork"
Hogue Brok,Cardassian,KDF,Science,Warp Theorist,Very Rare,None,,"Congenial, Eidetic Memory, Resolve"
Hogue Ghussol,Cardassian,Fed,Science,Warp Theorist,Very Rare,None,,"Emotional, Resolve, Unscrupulous"
Holmion,Saurian,Fed,Science,Warp Theorist,Very Rare,None,,"Cold Blooded, Efficient, Resilient"
Hon Ohrothroh,Bolian,Fed,Science,Warp Theorist,Very Rare,None,255,"Congenial, Emotional"
Hortla Mu'Dar,Cardassian,KDF,Science,Warp Theorist,Very Rare,None,255,"Eidetic Memory, Emotional, Resolve"
Hran,Caitian,Fed,Science,Warp Theorist,Very Rare,None,,"Emotional, Honorable"
Hrisse,Caitian,Fed,Science,Warp Theorist,Very Rare,None,,"Emotional, Unruly"
Hrisse,Caitian,Fed,Science,Warp Theorist,Very Rare,None,,"Aggressive, Honorable"
Hrisse,Caitian,Fed,Science,Warp Theorist,Very Rare,None,255,"Aggressive, Unruly"
Hsusan,Caitian,Fed,Science,Warp Theorist,Very Rare,None,,"Aggressive, Emotional"
Iala Mussol,Cardassian,KDF,Science,Warp Theorist,Very Rare,None,,"Eidetic Memory, Resolve, Unscrupulous"
Idorroh,Saurian,Fed,Science,Warp Theorist,Very Rare,None,,"Cold Blooded, Resilient, Teamwork"
Iloyda Pesadtla,Betazoid,Fed,Science,Warp Theorist,Very Rare,None,,Telepathic
Ipla,Lethean,KDF,Science,Warp Theorist,Very Rare,None,,"Stubborn, Telepathic, Unscrupulous"
Istros Dozuttra,Betazoid,Fed,Science,Warp Theorist,Very Rare,None,,"Congenial, Telepathic"
